Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix
19,18083.015,1780.9179166666663,0,5,6,1,7,7.0,4.78,6.0,796.31,36.46267522628905,0,8.350875465140536,227.4076761598573,232.3332400416689,Good
28,68487.03,5867.2525,8,4,11,7,18,17.0,18.95,8.0,428.4,31.86207759184268,1,208.09228807867248,219.0333808089161,409.5995811124113,Standard
28,68487.03,5867.2525,8,4,11,7,18,19.0,18.95,8.0,428.4,31.29152436598137,1,208.09228807867248,366.3698093036592,272.2631526176683,Standard
28,68487.03,5867.2525,8,4,11,7,18,19.0,18.95,8.0,428.4,39.91147843582071,1,208.09228807867248,131.81759367647027,486.8153682448572,Standard
24,44438.41,3974.200833333334,3,2,10,1,10,4.0,7.37,9.0,835.14,41.63287602411097,0,32.458984488919874,50.9240675694418,554.0370312749717,Good
24,44438.41,3974.200833333334,3,2,10,1,10,2.0,2.37,9.0,835.14,29.014214615910863,0,32.458984488919874,258.3596245490993,366.60147429531423,Good
36,41509.62,3282.3683198851463,7,8,23,6,33,20.0,8.98,10.0,2435.57,33.70980718000445,1,286.83232795375613,305.1643760463102,160.0834761147876,Standard
36,41509.62,3282.3683198851463,7,8,23,6,35,20.0,13.98,14.0,2435.57,40.11978374762826,1,286.83232795375613,82.0742181704801,343.17363399061776,Standard
36,41509.62,3282.3683198851463,7,8,23,6,30,21.0,13.98,14.0,2435.57,38.248596800249295,1,286.83232795375613,51.04216419473825,384.2056879663596,Standard
21,20103710.0,7564.7175,4,3,5,-100,4,7.0,6.36,8.0,1211.41,32.6805988063657,0,65027.0,719.9001240745471,114.87310960249432,Good
49,29112.32,2333.026666666666,2,1,6,2,2,4.0,2.87,4.0,1263.31,32.62743461408882,0,28.037409483288823,136.85351836023042,328.4117388231474,Good
49,29112.32,2333.026666666666,2,1,6,2,2,4.0,-3.13,4.0,1263.31,29.16254788125472,0,28.037409483288823,114.10766575349191,351.15759142988594,Good
34,9916.865,1073.4054166666665,8,7,34,4,20,25.0,2.98,8.0,1968.73,26.966207487655744,1,18.53067554558929,139.07722611373487,239.7326400073425,Bad
35,9916.865,1073.4054166666665,8,7,34,4,19,26.0,2.98,8.0,1968.73,23.700761015770127,1,18.53067554558929,103.85702404536868,274.95284207570865,Bad
35,9916.865,1073.4054166666665,8,7,34,4,22,25.0,7.98,8.0,1968.73,26.55341380144881,1,18.53067554558929,85.79473582013766,283.01513030093975,Bad
24,28195.29,2044.2233990811048,3,4,11,3,14,5.0,-2.96,8.0,1281.29,38.26494686694833,0,148.31726790101834,83.05045950949669,344.47712350838043,Good
25,28195.29,2044.2233990811048,3,4,11,3,17,2.0,4.04,8.0,1281.29,39.09539658874827,0,148.31726790101834,41.653639324912845,375.8739436929643,Good
44,33276.28,2826.023333333333,4,4,11,4,2,14.0,3.9,9.0,371.78,37.93933590784568,0,68.75598032938957,238.0193036111276,255.8270493928161,Good
44,33276.28,2826.023333333333,4,4,11,4,2,11.0,3.9,9.0,371.78,24.30627799994623,0,68.75598032938957,60.09075233190119,403.7556006720426,Good
44,33276.28,2826.023333333333,4,4,11,4,-3,11.0,3.9,9.0,371.78,38.5228594586499,0,68.75598032938957,327.8473386240847,175.9990143798591,Good
43,29086.41,2236.8675,4,7,13,1,12,3642.0,21.4,6.0,1394.56,32.6901233987559,1,15.519659916164308,193.8168617671576,294.3502283166781,Standard
43,29086.41,2236.8675,4,7,13,1,12,9.0,11.4,6.0,1394.56,30.9264425869083,1,15.519659916164308,93.50480182306671,404.66228826076895,Standard
43,29086.41,2236.8675,4,7,13,1,12,9.0,16.4,6.0,1394.56,32.31761415284175,1,15.519659916164308,139.4717622206366,328.69532786319905,Standard
55,43754.32,3938.193333333333,5,7,7,1,4,8.0,7.55,2.0,515.73,37.55325868616328,0,35.37456945736109,10000.0,457.7123673645045,Good
49,84114.6,6873.55,8,7,16,3,26,20.0,2.99,3.0,779.09,30.01921099668291,1,156.53144197503752,148.3382871715157,622.4852708534468,Standard
56,107677.98,8856.165,3,4,12,2,11,12.0,3.27,7.0,877.65,39.83337209825096,0,99.7907942147834,181.25943960650216,844.5662661787145,Standard
28,130210.2,10971.85,7,4,5,1,18,9.0,13.32,7.0,61.98,33.36130477470641,1,68.89613596665514,260.69071348184923,1017.598150551496,Standard
28,130210.2,10971.85,7,4,5,1,13,9.0,18.32,7.0,61.98,42.47575424110344,1,10203.0,458.3075680089272,849.981296024418,Standard
18,80692.28,6856.356666666668,7,6,15,5,46,21.0,4.43,13.0,2707.04,27.322376248891462,1,285.0286813724153,86.60117351155466,564.0058117826968,Bad
46,10482.625,912.5520833333336,3,671,12,7,8,12.0,13.47,7.0,144.95,25.793596643236537,1,61.00202532705736,44.89315733831968,265.36002566795634,Standard
46,10482.625,912.5520833333336,3,4,12,7,12,11.0,13.47,7.0,144.95,35.86827794642478,1,61.00202532705736,93.10920060663418,227.1439823996418,Standard
32,10344.865,969.0720833333336,10,8,22,3,58,19.0,12.46,12.0,2528.61,32.35376230550872,1,14.493806770729725,65.71292292804945,296.7004786345542,Bad
32,10344.865,969.0720833333336,10,8,22,1445,62,19.0,9.46,12.0,2528.61,25.57267761338634,1,14.493806770729725,10000.0,255.6731832484096,Bad
31,143570.8,12000.233333333332,1,4,5,2,20,-2.0,8.34,2.0,1331.5,42.70119188206321,0,123.31105609057316,242.1218107279791,1084.590466514781,Good
517,143570.8,12000.233333333332,1,4,5,2,25,2.0,9.34,2.0,1331.5,43.1575695395394,0,123.31105609057316,569.7418801769109,766.9703970658493,Good
28,59992.12,5265.343333333333,6,9,22,8,21,17.0,16.41,13.0,2600.85,30.17141874543697,1,349.33072313952937,152.98356535534322,274.22004483846075,Bad
33,7184.235,848.68625,6,8,31,7,48,25.0,-0.46,13.0,2331.6,38.487238751085854,1,33.17812636641022,111.7866215316322,229.9038771019576,Bad
33,7184.235,848.68625,6,8,31,7,48,25.0,2.54,13.0,2331.6,31.129465295266904,1,33.17812636641022,48.25158559552256,283.43891303806714,Bad
37,77594.48,6637.206666666666,10,10,29,4,27,14.0,19.04,11.0,1360.54,39.46859670628167,1,138.83440212177842,132.8593412559388,632.0269232889493,Standard
37,77594.48,6637.206666666666,10,10,29,4,27,14.0,19.04,11.0,1360.54,27.70360619780817,1,138.83440212177842,181.4779932294413,623.4082713154468,Standard
37,77594.48,6637.206666666666,10,10,29,4,27,14.0,21.04,11.0,1360.54,32.469060870077804,1,138.83440212177842,340.36023643911005,454.5260281057781,Standard
36,84604.8,6899.4000000000015,4,5,14,2,8,9.0,4.71,3.0,756.43,38.75614805863058,1,80.24070813024305,110.24734030076615,739.4519515689908,Standard
51,26596.91,2095.820015981149,6,7,13,3,26,15.0,10.83,3.0,841.28,37.69706692724253,1,303.2298303351204,38.685433107205526,397.71480390985886,Standard
22,73675.65,6073.6375,5,4,20,1,6,17.0,6.0,7.0,56.92,34.192988609940485,1,31.60653481855623,10000.0,458.7934017908015,Standard
22,73675.65,6073.6375,5,4,20,1,6,17.0,6.0,7.0,56.92,37.70572500866776,1,31.60653481855623,252.8015177771613,602.9556974042824,Standard
22,73675.65,6073.6375,5,4,20,1,6,17.0,6.0,7.0,56.92,24.90895548073113,1,31.60653481855623,84.02013232702733,731.7370828544164,Standard
23,22380.18,1385.2645393571067,5,6,14,3,16,13.0,0.58,6.0,939.02,32.217458147360595,1,272.66592746813905,75.87910495840529,338.206928216349,Standard
23,22380.18,1385.2645393571067,5,6,14,3,20,15.0,-2.42,6.0,939.02,29.018970756675007,1,272.66592746813905,197.73511863675608,216.35091453799825,Standard
-500,12144.58,1006.0483333333332,4,5,7,3,26,9.0,16.63,2.0,1292.76,40.127353505875256,1,23.119784466893957,71.73061664844002,295.7544322179993,Standard
22,19627.93,1339.6608333333334,0,7,12,4,4,14.0,6.32,7.0,141.58,37.946525365043726,0,51.00037095678686,62.31151292275376,310.65419945379267,Good
22,19627.93,1339.6608333333334,0,7,12,4,4,4270.0,2.3200000000000003,7.0,141.58,36.60960296833914,0,51.00037095678686,50.29598334663914,322.66972902990733,Good
22,19627.93,1339.6608333333334,0,7,12,4,4,12.0,6.32,7.0,141.58,28.341981731713123,0,51.00037095678686,38.28044789318796,324.6852644833585,Good
22,19627.93,1339.6608333333334,0,7,12,4,4,12.0,6.32,7.0,141.58,27.48685043201213,0,51.00037095678686,95.27843246520936,267.6872799113371,Good
38,21093.41,1677.7841666666666,1,5,10,3,16,9.0,6.07,7.0,694.73,39.54883976895226,0,29.95903656698448,70.90178267443248,336.91759742524965,Good
38,21093.41,1677.7841666666666,1,5,10,3,13,11.0,6.07,7.0,694.73,33.89905235395444,0,29.95903656698448,217.84258625105733,209.97679384862488,Good
39,25876.18,2293.348333333333,4,6,7,3,5,16.0,10.29,4.0,71.54,31.353906612748965,0,37.37434970434676,246.63851699477107,235.3219666342156,Standard
39,25876.18,2293.348333333333,4,6,7,-100,9,15.0,10.29,9.0,71.54,36.12833508821213,0,37.37434970434676,135.75853777394994,346.2019458550366,Standard
29,44332.62,3691.385,9,8,28,3,20,20.0,15.94,8.0,2380.89,27.84262184707869,1,75.71692855733535,355.59077216131755,227.8307992813472,Bad
29,44332.62,3691.385,9,8,28,3,16,22.0,15.94,8.0,2380.89,26.555872942491607,1,75.71692855733535,300.44918619939386,282.9723852432708,Bad
32,26053.36,2059.113333333333,8,6,11,2,12,14.0,13.13,0.0,1339.71,38.38152694317899,1,39.72998292782767,47.477194648881685,358.704155756624,Standard
32,26053.36,2059.113333333333,8,6,11,2,10,13.0,13.13,0.0,1339.71,23.75175374834047,1,39.72998292782767,45.19873353333124,360.9826168721744,Standard
19,42491.46,3770.955,6,10,15,3,26,18.0,9.74,13.0,1780.79,32.01460518983846,1,105.41303575754227,126.4082919715404,395.27417227091735,Standard
25,63847.8,4790.293081416131,8,3,32,7,19,13.0,14.23,9.0,2440.4,27.602079966736504,1,623.5781864778953,234.5008896836706,313.9428424223038,Standard
45,62475.66,5214.305,6,8,30,2,29,21.0,3.12,7.0,2496.64,36.41182408442186,1,68.05002536725752,102.33729246962872,591.0431821631139,Bad
45,62475.66,5214.305,6,8,30,2,29,21.0,3.12,11.0,2496.64,23.199967324192983,1,68.05002536725752,225.56180784499264,507.81866678774986,Bad
45,62475.66,5214.305,6,8,30,2,29,19.0,3.12,11.0,2496.64,22.944064177993734,1,68.05002536725752,635.5015091803436,107.87896545239892,Bad
45,62475.66,5214.305,6,8,30,2,32,21.0,2.12,11.0,2496.64,29.95650556663992,1,68.05002536725752,702.8576192552052,40.52285537753721,Bad
44,61990.52,4900.876666666666,10,10,25,9,18,20.0,19.32,9.0,3618.91,25.935504415352632,1,355.1433958713539,292.47638923131467,122.467881563998,Bad
44,61990.52,4900.876666666666,10,10,25,9,17,22.0,19.32,9.0,3618.91,29.002795094561364,1,355.1433958713539,254.44895886216705,150.4953119331457,Bad
29,18949.48,1569.1233333333332,0,3,9,2,7,5.0,3.72,4.0,1002.97,35.63690163182578,0,27.257366661124237,30.60903268549673,359.0459339867123,Good
30,18949.48,1569.1233333333332,0,3,9,2,11,5.0,3.72,4.0,1002.97,27.915266598078123,0,27.257366661124237,115.2574475116035,304.39751916060555,Good
22,22433.46,1493.4420409882955,4,3,11,1,5,4.0,4.73,4.0,1078.38,25.937446779692664,0,101.543102994915,48.16746815889648,380.8478878578926,Good
22,22433.46,1493.4420409882955,4,3,11,1,-2,4.0,4.73,4.0,1078.38,25.649638318182923,0,101.543102994915,106.93957059679732,322.0757854199918,Good
22,22433.46,1493.4420409882955,4,3,11,1,1,4.0,4.73,4.0,1078.38,38.89853365865078,0,101.543102994915,119.07801881425108,319.93733720253806,Good
33,41998.55,3435.879166666667,5,2,12,3,-3,4.0,11.48,3.0,67.98,31.591015158745584,0,60.31338378468921,458.77446867723967,114.50006420473778,Good
32,20162.26,1872.188333333333,8,4,11,4,13,8.0,1.71,2.0,660.26,37.46200240743755,0,66.24488172410403,55.87467555075519,325.0992760584741,Standard
28,18525.13,1761.7608333333335,10,9,34,2,16,13.0,19.47,7.0,1632.9,24.82969215341445,1,18.40803231052605,218.29932723813053,229.46872378467685,Standard
28,18525.13,1761.7608333333335,10,9,34,2,21,14.0,19.47,10.0,1632.9,35.961509753531324,1,18.40803231052605,115.82492190543492,301.94312911737234,Standard
43,18008.65,1601.7208333333335,3,4,8,3,21,10.0,0.71,6.0,794.29,34.922903461894165,0,39.19348048432072,211.0835594543372,199.8950433946755,Standard
43,18008.65,1601.7208333333335,3,4,8,3,21,10.0,0.71,6.0,794.29,30.942425612611306,0,39.19348048432072,74.6292300037352,316.34937284527746,Standard
43,18008.65,1601.7208333333335,3,4,8,3,21,10.0,-1.29,6.0,794.29,23.46321565852398,0,39.19348048432072,10000.0,342.3106774237878,Standard
43,18008.65,1601.7208333333335,3,4,8,3,21,10.0,0.71,6.0,794.29,30.91540878034557,0,39.19348048432072,81.01924985073548,309.9593529982772,Standard
46,162687.32,13421.276666666668,1,5,10,2,15,6.0,4.52,4.0,1194.38,38.3240387021434,0,258.47958615305924,455.93749706623385,877.7105834473738,Good
36,50473.8,4144.15,3,7,32,-100,12,14.0,12.7,15.0,1316.91,25.946223607944543,1,199.60572150140217,228.1328917149378,276.67638678365995,Standard
27,106108.53,8686.3775,4,3,14,3,29,20.0,6.98,9.0,514.34,33.060164730803145,0,157.74103995411562,463.78276848494863,537.1139415609358,Standard
27,106108.53,8686.3775,4,3,14,3,28,20.0,6.98,9.0,514.34,37.74986679905852,0,157.74103995411562,108.3036497633406,852.593060282544,Standard
38,47032.8,3906.4,8,3,16,3,19,8.0,11.64,11.0,1901.62,39.57789573558049,1,103.3793064225517,61.9356610551848,465.3250325222635,Standard
38,47032.8,3906.4,8,3,16,3,19,8.0,11.64,11.0,1901.62,25.557887558643596,1,103.3793064225517,55.80044120031086,481.4602523771375,Standard
27,9817.065,1095.08875,8,10,24,3,24,18.0,1.5,9.0,2083.5,25.59258677475373,1,14.989485740061474,24.603739307952484,329.91564995198604,Bad
27,9584779.0,1095.08875,8,10,24,3,23,18.0,1.5,9.0,2083.5,36.92537682592784,1,14.989485740061474,57.29699365158048,307.22239560835806,Bad
27,9817.065,1019.8071193262784,8,10,24,3,28,18.0,1.5,9.0,2083.5,35.36972639781628,1,90.27111641378303,69.87955122666764,284.6398380332708,Bad
45,8215.87,598.7241188748529,6,1151,25,3,36,21.0,6.94,6.0,1600.28,36.62945720829645,1,49.516031573055656,34.023918465705435,299.15734775305265,Bad
45,8215.87,598.7241188748529,6,5,25,3,41,19.0,6.94,8.0,1600.28,34.236608201395484,1,49.516031573055656,43.57985732505534,289.6014088937028,Bad
22,125734.16,10388.846666666666,3,5,10,7,7,18.0,9.34,5.0,449.04,34.732848136289604,1,401.40817237922585,201.6252405709496,675.8512537164912,Standard
22,125734.16,10388.846666666666,3,5,10,7,7,13.0,16.34,5.0,449.04,37.5355667845721,1,401.40817237922585,154.8929146744219,722.5835796130189,Standard
34,51323.52,4227.96,9,7,20,3,52,22.0,1.23,14.0,2461.73,41.09680571735811,1,112.47875698675792,63.10719311637561,497.2100498968665,Bad
39,14623.83,1302.6525,9,6,18,5,51,21.0,17.49,11.0,3120.15,29.016566357707795,1,32.29405360672101,81.07736031416826,306.8938360791108,Bad
24,81288.36,6765.03,10,6,17,6,20,18.0,24.92,10.0,3238.58,24.290233265176106,1,383.4599803750568,57.14401160631177,475.8990080186314,Bad
24,81288.36,6765.03,10,654,17,6,16,18.0,24.92,10.0,3238.58,25.160557652620525,1,383.4599803750568,146.52448151565432,386.5185381092888,Bad
6484,81288.36,6765.03,10,6,17,6,16,18.0,24.92,10.0,3238.58,24.885476406171488,1,383.4599803750568,132.14963812443978,420.8933815005034,Bad
14,82941.6,6625.8,6,6,20,7,53,25.0,7.96,10.0,2598.17,39.38655043680181,1,347.22822340064084,263.25679343351743,302.09498316584165,Bad
15,82941.6,6625.8,6,6,20,7,53,25.0,5.96,10.0,2598.17,33.305806409508854,1,347.22822340064084,234.29295235735032,331.0588242420088,Bad
28,9510.225,933.51875,10,8,20,8,42,16.0,7.9,12.0,3923.24,35.8979877534767,1,57.91544599465245,29.405379447865624,266.03104955748194,Bad
44,26980.83,2363.4025,7,3,6,2,10,13.0,3.41,5.0,156.14,27.699169096916656,0,38.55262710883043,172.55758269476482,305.2300401964048,Standard
44,26980.83,2363.4025,7,3,6,2,10,13.0,3.41,5.0,156.14,23.00015351937201,0,25098.0,10000.0,387.9939399177156,Standard
44,26980.83,2363.4025,7,3,6,2,10,13.0,3.41,5.0,156.14,24.94148150171537,0,38.55262710883043,143.68246643186828,324.1051564593013,Standard
44,26980.83,2363.4025,7,3,6,2,13,10.0,3.41,5.0,156.14,22.99801353688661,0,38.55262710883043,55.0411765511497,382.74644634001993,Standard
18,20111.74,1736.9783333333337,10,9,30,9,19,23.0,17.37,7.0,3470.89,25.33492129265356,1,150.12777847572335,50.55435681324112,223.0156980443689,Bad
19,63730.08,5606.84,3,5,7,2,8,19.0,13.43,11.0,1760.01,40.37639674178296,1,54.747015014558535,136.31489569225778,609.6220892931838,Standard
19,63730.08,5606.84,3,5,7,2,8,19.0,13.43,11.0,1760.01,26.25906820408297,1,54.747015014558535,181.014578177886,584.9224068075556,Standard
40,64110.51,5217.5425,8,4,6,1,23,19.0,19.62,7.0,174.22,28.023332551110467,1,28.61177628365101,99.04673223413788,634.095741482211,Standard
35,19603.315,1533.6095833333331,1,5,6,1,14,11.0,7.74,0.0,1048.56,25.45325733072187,0,10.640032525530623,163.97852182730546,268.7424039804972,Good
34,16234.66,1084.888333333333,10,5,21,7,22,14.0,8.06,15.0,2466.78,24.61027361979811,1,77.07021574812622,67.47096119032476,253.9476563948824,Bad
35,16234.66,1084.888333333333,10,5,21,7,25,20.0,12.06,15.0,2466.78,26.24579842428989,1,77.07021574812622,80.34697522319921,221.071642362008,Bad
35,16234.66,1084.888333333333,10,5,21,7,25,17.0,8.06,15.0,2466.78,27.36989274111465,1,77.07021574812622,28.77686405622395,282.6417535289832,Bad
-500,24995.92,2099.9933333333333,5,3,8,3,24,7.0,4.07,3.0,968.32,41.02471547888189,1,45.91062371157364,203.78064807778736,240.3080615439724,Standard
25,24995.92,2099.9933333333333,5,3,8,3,26,9.0,3.0700000000000003,3.0,968.32,34.055267285463984,1,45.91062371157364,10000.0,292.77959503373484,Standard
45,82668.78,6930.065,3,835,20,-100,21,12.0,16.27,2325.0,540.04,33.34471641307283,1,55.6996651254666,247.27883439186505,640.0280004826682,Standard
18,36533.3,3307.441666666667,4,5,18,1,6,12.0,17.14,12.0,499.85,32.90173915537571,1,22.015359995412744,99.03324247987412,459.69556419137984,Standard
31,21487.835,1602.652916666667,1,2,6,3,12,12.0,2.93,3.0,425.9,39.8886550235348,0,41.00638370696507,113.5026802119478,275.7562277477538,Good
3936,21487.835,1602.652916666667,1,2,6,3,12,12.0,2.93,3.0,425.9,33.160280862742255,0,41.00638370696507,152.4449519633866,246.813955996315,Good
31,21487.835,1602.652916666667,1,2,6,3,12,14.0,2.93,4.0,425.9,39.013232386653925,0,41.00638370696507,161.6789791686199,237.57992879108173,Good
31,126353.04,10635.42,4,7,19,2,10,11.0,9.43,3.0,859.77,39.79362765183068,0,167.04391024040052,189.5597928188023,966.9382969407974,Standard
31,14038691.0,10635.42,4,7,19,2,10,8.0,9.43,3.0,859.77,24.56822331444901,0,6517.0,762.9054815181752,403.5926082414244,Standard
32,126353.04,10635.42,4,7,19,2,10,9.0,9.43,3.0,859.77,32.1825811103792,0,167.04391024040052,283.56495570137656,862.9331340582231,Standard
22,23537.54,1906.4616666666668,7,4,8,3,21,19.0,7.13,6.0,174.06,32.61095429729468,1,53.55830613914775,187.7664449985573,239.3214155289616,Standard
28,16833.86,1230.8216666666667,10,8,20,8,16,24.0,27.11,11.0,4649.55,32.049944003053696,1,73.4967014592806,56.18159648809304,283.40386871929314,Bad
28,16833.86,1230.8216666666667,10,8,20,8,16,23.0,21.11,14.0,4649.55,33.679025711806844,1,73.4967014592806,10000.0,257.5297104254118,Bad
52,33413.88,2770.49,5,7,10,3,21,9.0,19.75,5.0,1270.74,36.180729844304246,1,46.39958672663737,126.8596266264441,373.7897866469185,Standard
19,58832.19,4827.6825,8,3,10,3,12,9.0,8.02,4.0,809.32,32.1408710196206,0,121.41899467743406,130.46569231286708,510.8835630096989,Standard
19,58832.19,4827.6825,8,3,10,3,12,15.0,6.02,4.0,809.32,33.94741810300376,0,121.41899467743406,191.0504939208913,420.29876140167465,Standard
-500,58832.19,4827.6825,8,3,10,3,12,12.0,7.02,4.0,809.32,40.45074856158194,0,121.41899467743406,436.4728787570255,214.8763765655405,Standard
39,14982.0,1137.5,6,3,17,2,30,22.0,15.66,7.0,693.77,26.252601815859485,1,24.569160909979956,66.41540647296605,302.765432617054,Standard
52,97694.32,8153.193333333334,5,5,10,4,24,10.0,4.460000000000001,5.0,915.32,25.18927846276685,1,247.8332517930024,88.94607913256539,718.5400024077655,Standard
52,97694.32,8153.193333333334,5,5,10,4,26,10.0,4.460000000000001,5.0,915.32,40.341097411091255,1,247.8332517930024,256.56079066960257,590.9252908707282,Standard
52,97694.32,8153.193333333334,5,5,10,4,26,10.0,8.46,5.0,915.32,38.41978393408861,1,247.8332517930024,247.5796146405846,569.9064668997462,Standard
44,20348.57,1486.7141666666666,9,8,16,8,36,20.0,5.78,6.0,3194.2,35.959476625389684,1,110.50058159984007,170.848905944971,157.3219291218556,Bad
44,20348.57,1486.7141666666666,9,8,16,8,40,24.0,5.78,6.0,3194.2,32.446671646223834,1,110.50058159984007,55.574428145623386,252.5964069212032,Bad
54,38933.58,3432.465,4,7,9,3,15,11.0,4.84,1839.0,149.0,24.96257766560521,0,78.40985092746416,97.94329173846144,416.8933573340744,Good
